full_id,osm_id,highway,name:trivia,name,name:processed,old_name:processed
w25953552,25953552,tertiary,Phố Hoàng Tích Trí - Kim Liên,Phố Hoàng Tích Trí,Hoàng Tích Trí,
w25953589,25953589,residential,Ngõ 4D Phố Đặng Văn Ngữ - Kim Liên,Ngõ 4D Phố Đặng Văn Ngữ,Đặng Văn Ngữ,
w25953590,25953590,residential,,,,
w25953591,25953591,residential,Ngõ 119 Phố Hồ Đắc Di - Kim Liên,Ngõ 119 Phố Hồ Đắc Di,Hồ Đắc Di,
w25953593,25953593,residential,Ngõ 119 Phố Hồ Đắc Di - Kim Liên,Ngõ 119 Phố Hồ Đắc Di,Hồ Đắc Di,
w25953597,25953597,service,Ngõ 167 Phố Tây Sơn - Kim Liên,Ngõ 167 Phố Tây Sơn,Tây Sơn,
w25953656,25953656,residential,Phố Vĩnh Hồ - Đống Đa,Phố Vĩnh Hồ,Vĩnh Hồ,
w25953670,25953670,tertiary,Phố Quan Nhân - Thanh Xuân,Phố Quan Nhân,Quan Nhân,
w25953686,25953686,secondary,Đường Nguyễn Ngọc Vũ - Yên Hoà,Đường Nguyễn Ngọc Vũ,Nguyễn Ngọc Vũ,
w25953702,25953702,service,Ngõ 171 Đường Nguyễn Ngọc Vũ - Yên Hoà,Ngõ 171 Đường Nguyễn Ngọc Vũ,Nguyễn Ngọc Vũ,
w25953725,25953725,residential,Ngõ 189 Đường Nguyễn Ngọc Vũ - Yên Hoà,Ngõ 189 Đường Nguyễn Ngọc Vũ,Nguyễn Ngọc Vũ,
w25953777,25953777,service,Ngõ 26 Phố Nguyên Hồng - Láng,Ngõ 26 Phố Nguyên Hồng,Nguyên Hồng,
w25953779,25953779,residential,,,,
w25953783,25953783,residential,,,,
w25953788,25953788,residential,,,,
w25953826,25953826,service,,,,
w25953844,25953844,service,,,,
w25953861,25953861,residential,Phố Nguyễn Bá Khoản - Yên Hoà,Phố Nguyễn Bá Khoản,Nguyễn Bá Khoản,
w25953865,25953865,tertiary,Phố Mạc Thái Tông - Yên Hoà,Phố Mạc Thái Tông,Mạc Thái Tông,
w25953883,25953883,residential,Trung Yên 7 - Yên Hoà,Trung Yên 7,Trung Yên (Yên Hoà),
w25953898,25953898,residential,Trung Yên 10 - Yên Hoà,Trung Yên 10,Trung Yên (Yên Hoà),
w25953912,25953912,residential,Ngõ 2 Trung Kính - Yên Hoà,Ngõ 2 Trung Kính,Trung Kính,
w25953924,25953924,residential,Trung Yên 5 - Yên Hoà,Trung Yên 5,Trung Yên (Yên Hoà),
w25953959,25953959,residential,Trung Yên 15D - Yên Hoà,Trung Yên 15D,Trung Yên (Yên Hoà),
w25953985,25953985,residential,Trung Yên 15C - Yên Hoà,Trung Yên 15C,Trung Yên (Yên Hoà),
w25953989,25953989,residential,Trung Yên 15B - Yên Hoà,Trung Yên 15B,Trung Yên (Yên Hoà),
w25954001,25954001,residential,Trung Yên 15A - Yên Hoà,Trung Yên 15A,Trung Yên (Yên Hoà),
w25954026,25954026,residential,Phố Học Phi - Yên Hoà,Phố Học Phi,Học Phi,Trung Yên 8
w25954084,25954084,service,,,,
w25954085,25954085,residential,Ngõ 100 Trung Kính - Yên Hoà,Ngõ 100 Trung Kính,Trung Kính,
w25954131,25954131,tertiary,Phố Mạc Thái Tổ - Yên Hoà,Phố Mạc Thái Tổ,Mạc Thái Tổ,
w25954153,25954153,residential,Đường Hồ Mễ Trì - Đại Mỗ,Đường Hồ Mễ Trì,Mễ Trì,
w25954296,25954296,tertiary,Phố Phú Đô - Từ Liêm,Phố Phú Đô,Phú Đô,
w27933445,27933445,secondary,Phố Hàng Khay - Hoàn Kiếm,Phố Hàng Khay,Hàng Khay,"Phố Hàng Khảm, Rue Paul Bert, Great Britain Street (Phố Anh Quốc)"
w27989749,27989749,tertiary,Phố Cát Linh - Ô Chợ Dừa,Phố Cát Linh,Cát Linh,"Route de Cát Linh, Đường Cát Linh"
w27989899,27989899,primary,Đường Nghi Tàm - Tây Hồ,Đường Nghi Tàm,Nghi Tàm,
w27989988,27989988,tertiary,Phố An Dương - Hồng Hà,Phố An Dương,An Dương,
w28102089,28102089,residential,Phố Hàng Trống - Hoàn Kiếm,Phố Hàng Trống,Hàng Trống,"Rue des Brodeurs, Rue Jules Ferry"
w28102094,28102094,residential,Phố Lý Quốc Sư - Hoàn Kiếm,Phố Lý Quốc Sư,Lý Quốc Sư,"Rue de la Mission, Rue Lamblot"
w28102096,28102096,residential,Phố Hàng Mành - Hoàn Kiếm,Phố Hàng Mành,Hàng Mành,Rue des Stores
w28102098,28102098,tertiary,Phố Hàng Gai - Hoàn Kiếm,Phố Hàng Gai,Hàng Gai,Rue du Chanvre
w28102128,28102128,residential,Phố Hàng Dầu - Hoàn Kiếm,Phố Hàng Dầu,Hàng Dầu,Rue du Lac
w28102135,28102135,residential,Phố Nguyễn Hữu Huân - Hoàn Kiếm,Phố Nguyễn Hữu Huân,Nguyễn Hữu Huân,"Rue de Bac Ninh, Rue Maréchal Pétain, Rue Leblanc, Phố Phan Thanh Giản"
w28102704,28102704,primary,Đường Trần Khánh Dư - Hồng Hà,Đường Trần Khánh Dư,Trần Khánh Dư,Đại lộ Trần Khánh Dư
w28102739,28102739,residential,Phố Hàng Buồm - Hoàn Kiếm,Phố Hàng Buồm,Hàng Buồm,Rue des Voiles
w28102763,28102763,tertiary,Phố Đồng Xuân - Hoàn Kiếm,Phố Đồng Xuân,Đồng Xuân,Rue du Riz
w28102768,28102768,secondary,"Phố Hàng Than - Ba Đình, Hoàn Kiếm",Phố Hàng Than,Hàng Than,Rue du Charbon
w28102774,28102774,tertiary,Phố Hàng Cân - Hoàn Kiếm,Phố Hàng Cân,Hàng Cân,Rue des Balances
w28102775,28102775,tertiary,Phố Chả Cá - Hoàn Kiếm,Phố Chả Cá,Chả Cá,"Rue des Balances, Rue Laque"
w28102779,28102779,tertiary,Phố Hàng Lược - Hoàn Kiếm,Phố Hàng Lược,Hàng Lược,"Rue des Peignes, Rue de Sông Tô Lịch"
w28103074,28103074,residential,Phố Hàng Mã - Hoàn Kiếm,Phố Hàng Mã,Hàng Mã,Rue du Cuivre
w28103099,28103099,residential,Phố Hàng Điếu - Hoàn Kiếm,Phố Hàng Điếu,Hàng Điếu,Rue des Pipes
w28103103,28103103,residential,Phố Hàng Gà - Hoàn Kiếm,Phố Hàng Gà,Hàng Gà,"Rue des Volailles Nattes en Bambou, Rue de Tiên-Tsin, Rue de Tiên Sinh, Rue Tien Tsin, Phố Hàng Gà, Phố Hàng Cót"
w28103104,28103104,residential,Ngõ Gạch - Hoàn Kiếm,Ngõ Gạch,Gạch,"Rue des Briques, Phố Ngõ Gạch, Phố Nguyễn Siêu"
w28103110,28103110,residential,Phố Hàng Bồ - Hoàn Kiếm,Phố Hàng Bồ,Hàng Bồ,Rue des Paniers
w28103118,28103118,residential,Phố Hàng Quạt - Hoàn Kiếm,Phố Hàng Quạt,Hàng Quạt,Rue des Éventails
w28103122,28103122,residential,Phố Thuốc Bắc - Hoàn Kiếm,Phố Thuốc Bắc,Thuốc Bắc,"Rue des Médicaments, Phố Hàng Thuốc Bắc"
w28103123,28103123,residential,Phố Hàng Vải - Hoàn Kiếm,Phố Hàng Vải,Hàng Vải,Rue des Étoffes
w28103126,28103126,residential,Phố Cao Thắng - Hoàn Kiếm,Phố Cao Thắng,Cao Thắng,"Voie 254, Rue Grappin"
w28103241,28103241,primary,Phố Tây Sơn - Kim Liên,Phố Tây Sơn,Tây Sơn,Phố Thái Hà
w28103274,28103274,secondary,Phố Huế - Hai Bà Trưng,Phố Huế,Huế,"Route de Huế, Đại lộ Duy Tân"
w28103280,28103280,residential,Phố Hàm Long - Cửa Nam,Phố Hàm Long,Hàm Long,Boulevard Doudart de Lagrée
w28103383,28103383,tertiary,Phố Trần Nhân Tông - Hai Bà Trưng,Phố Trần Nhân Tông,Trần Nhân Tông,"Rue Miribel, Phố Trần Nhân Tôn"
w28103421,28103421,residential,Phố Tuệ Tĩnh - Hai Bà Trưng,Phố Tuệ Tĩnh,Tuệ Tĩnh,"Avenue Goussard, Rue Goussard, Phố Chợ Đuổi"
w28103437,28103437,residential,Phố Phan Huy Chú - Cửa Nam,Phố Phan Huy Chú,Phan Huy Chú,"Rue de l'École de Medecin, Rue Général Raffénel"
w28104356,28104356,primary,Phố Láng Hạ - Láng,Phố Láng Hạ,Láng Hạ,
w28104599,28104599,residential,Phố Vạn Bảo - Ngọc Hà,Phố Vạn Bảo,Vạn Bảo,
w28162202,28162202,service,,,,
w28162228,28162228,service,Ngõ 477 Phố Kim Mã - Giảng Võ,Ngõ 477 Phố Kim Mã,Kim Mã,
w28162237,28162237,service,Ngõ 12 Phố Núi Trúc - Giảng Võ,Ngõ 12 Phố Núi Trúc,Núi Trúc,
w28162238,28162238,service,,,,
w28187131,28187131,residential,Phố Trần Huy Liệu - Giảng Võ,Phố Trần Huy Liệu,Trần Huy Liệu,
w28187498,28187498,residential,Phố Lê Thạch - Hoàn Kiếm,Phố Lê Thạch,Lê Thạch,Avenue Chavassieux
w28187501,28187501,residential,Phố Đinh Lễ - Hoàn Kiếm,Phố Đinh Lễ,Đinh Lễ,"Rue Intendance, Rue Fourès"
w28187505,28187505,residential,Phố Lê Lai - Hoàn Kiếm,Phố Lê Lai,Lê Lai,Rue de la Banque
w28187508,28187508,residential,Phố Lê Phụng Hiểu - Hoàn Kiếm,Phố Lê Phụng Hiểu,Lê Phụng Hiểu,Rue Leclanger
w28187880,28187880,residential,Phố Nguyễn Văn Tố - Hoàn Kiếm,Phố Nguyễn Văn Tố,Nguyễn Văn Tố,"Voie Nº 85, Rue Nguyễn Trãi, Phố Nguyễn Trãi"
w28187882,28187882,residential,Phố Đường Thành - Hoàn Kiếm,Phố Đường Thành,Đường Thành,Rue de la Citadelle
w28187899,28187899,residential,Phố Hàng Hòm - Hoàn Kiếm,Phố Hàng Hòm,Hàng Hòm,Rue des Caissea
w28187902,28187902,service,Ngõ Yên Thái - Hoàn Kiếm,Ngõ Yên Thái,Yên Thái,"Ruelle de Yên Thái, Phố Yên Thái"
w28188010,28188010,residential,Phố Hàng Da - Hoàn Kiếm,Phố Hàng Da,Hàng Da,Rue des Cuirs
w28190044,28190044,residential,Ngõ Trạm - Hoàn Kiếm,Ngõ Trạm,Trạm (Hoàn Kiếm),"Rue Bourret, Phố Ngõ Trạm"
w28190348,28190348,secondary,"Đường Thanh Niên - Ba Đình, Tây Hồ",Đường Thanh Niên,Thanh Niên,"Rue Maréchal Lyautey, Đường Cổ Ngư"
w28191490,28191490,residential,Phố Cầu Đất - Hồng Hà,Phố Cầu Đất,Cầu Đất,
w28191495,28191495,residential,Phố Trần Huy Liệu - Giảng Võ,Phố Trần Huy Liệu,Trần Huy Liệu,
w28191500,28191500,tertiary,Phố Vũ Thạnh - Ô Chợ Dừa,Phố Vũ Thạnh,Vũ Thạnh,
w28191502,28191502,service,Ngõ 35 Phố Cát Linh - Ô Chợ Dừa,Ngõ 35 Phố Cát Linh,Cát Linh,
w28192833,28192833,tertiary,Ngõ 88 Phố Giáp Nhị - Hoàng Mai,Ngõ 88 Phố Giáp Nhị,Giáp Nhị,
w28192882,28192882,residential,Phố Hàng Giầy - Hoàn Kiếm,Phố Hàng Giầy,Hàng Giầy,
w28193031,28193031,service,Phố Gia Ngư - Hoàn Kiếm,Phố Gia Ngư,Gia Ngư,Rue Tirant
w28207584,28207584,residential,Phố Đội Nhân - Ngọc Hà,Phố Đội Nhân,Đội Nhân,
w28207587,28207587,residential,Ngách 6/9 Phố Vĩnh Phúc - Ngọc Hà,Ngách 6/9 Phố Vĩnh Phúc,Vĩnh Phúc,
w28207688,28207688,primary_link,,,,
w28207692,28207692,secondary,"Đường Hoàng Quốc Việt - Nghĩa Đô, Phú Diễn",Đường Hoàng Quốc Việt,Hoàng Quốc Việt,
w28295206,28295206,residential,Ngõ 50 Phố Đặng Thai Mai - Tây Hồ,Ngõ 50 Phố Đặng Thai Mai,Đặng Thai Mai,
w28295221,28295221,tertiary,Phố Yên Phụ - Tây Hồ,Phố Yên Phụ,Yên Phụ,Đê Yên Phụ
w28296293,28296293,residential,Phố Ông Ích Khiêm - Ba Đình,Phố Ông Ích Khiêm,Ông Ích Khiêm,Rue Gal Mangin
w28296396,28296396,unclassified,Phố Nguyễn Cảnh Chân - Ba Đình,Phố Nguyễn Cảnh Chân,Nguyễn Cảnh Chân,"Avenue Van Vollenhoven, Rue Destenay"
w28300755,28300755,tertiary,Phố Đỗ Xuân Hợp - Từ Liêm,Phố Đỗ Xuân Hợp,Đỗ Xuân Hợp,
w28366577,28366577,secondary,Cầu Lạc Trung - Vĩnh Tuy,Cầu Lạc Trung,Lạc Trung,
w28367271,28367271,tertiary,,,,
w28378136,28378136,primary,,Cầu Đuống,Other,
w28378536,28378536,tertiary,Đường Xuân Diệu - Tây Hồ,Đường Xuân Diệu,Xuân Diệu,
w28378546,28378546,residential,Ngõ 94 Đường Tô Ngọc Vân - Tây Hồ,Ngõ 94 Đường Tô Ngọc Vân,Tô Ngọc Vân,
w28378548,28378548,residential,Phố Trấn Vũ - Ba Đình,Phố Trấn Vũ,Trấn Vũ,Phố Trúc Bạch
w28378551,28378551,tertiary,Phố Quảng An - Tây Hồ,Phố Quảng An,Quảng An,
w28378553,28378553,residential,Đường Tây Hồ - Tây Hồ,Đường Tây Hồ,Tây Hồ,
w28378585,28378585,residential,Phố Ngũ Xã - Ba Đình,Phố Ngũ Xã,Ngũ Xã,Rue Trần Hưng Đạo
w28378587,28378587,residential,Phố Nguyễn Khắc Hiếu - Ba Đình,Phố Nguyễn Khắc Hiếu,Nguyễn Khắc Hiếu,Voie Nº 103
w28378591,28378591,residential,Phố Mạc Đĩnh Chi - Ba Đình,Phố Mạc Đĩnh Chi,Mạc Đĩnh Chi,Rue Mạc Đĩnh Chi
w28379266,28379266,motorway,,Cầu Vượt Quốc Lộ 5,Other,
w28396450,28396450,residential,Phố Đặng Dung - Ba Đình,Phố Đặng Dung,Đặng Dung,"Rue Marches Néf, Rue Dieulefils"
w28396456,28396456,tertiary,Phố Quảng Khánh - Tây Hồ,Phố Quảng Khánh,Quảng Khánh,
w28396457,28396457,tertiary,Phố Đặng Thai Mai - Tây Hồ,Phố Đặng Thai Mai,Đặng Thai Mai,
w28436565,28436565,tertiary,Phố Tứ Liên - Hồng Hà,Phố Tứ Liên,Tứ Liên,
w28436566,28436566,service,Ngõ 132 Đường Âu Cơ - Hồng Hà,Ngõ 132 Đường Âu Cơ,Âu Cơ,
w28436567,28436567,service,Ngõ 136A Đường Âu Cơ - Hồng Hà,Ngõ 136A Đường Âu Cơ,Âu Cơ,
w28436569,28436569,residential,Ngõ 200 Đường Âu Cơ - Hồng Hà,Ngõ 200 Đường Âu Cơ,Âu Cơ,
w28436570,28436570,residential,,,,
w28436572,28436572,residential,Ngõ 236 Đường Âu Cơ - Hồng Hà,Ngõ 236 Đường Âu Cơ,Âu Cơ,
w28436573,28436573,residential,Ngõ 238 Đường Âu Cơ - Hồng Hà,Ngõ 238 Đường Âu Cơ,Âu Cơ,
w28436574,28436574,residential,Ngõ 264 Đường Âu Cơ - Hồng Hà,Ngõ 264 Đường Âu Cơ,Âu Cơ,
w28436576,28436576,residential,Ngõ 374 Đường Âu Cơ - Hồng Hà,Ngõ 374 Đường Âu Cơ,Âu Cơ,
w28436578,28436578,service,Ngõ 54 Đường Âu Cơ - Hồng Hà,Ngõ 54 Đường Âu Cơ,Âu Cơ,
w28436579,28436579,residential,Ngõ 442 Đường Âu Cơ - Hồng Hà,Ngõ 442 Đường Âu Cơ,Âu Cơ,
w28436580,28436580,residential,Ngõ 464 Đường Âu Cơ - Hồng Hà,Ngõ 464 Đường Âu Cơ,Âu Cơ,
w28436585,28436585,service,Ngõ 136 Đường Âu Cơ - Hồng Hà,Ngõ 136 Đường Âu Cơ,Âu Cơ,
w28485790,28485790,residential,Ngõ 268 Đường Ngọc Thuỵ - Bồ Đề,Ngõ 268 Đường Ngọc Thuỵ,Ngọc Thuỵ,
w28485813,28485813,service,,,,
w28486186,28486186,service,,Đường R-01,Other,
w28486190,28486190,service,,Đường R-07,Other,
w28486192,28486192,service,,Đường R-06,Other,
w28486199,28486199,service,,,,
w28486210,28486210,service,,Đường R-03,Other,
w28486364,28486364,residential,Ngõ 565 Đường Bát Khối - Long Biên,Ngõ 565 Đường Bát Khối,Bát Khối,
w28486381,28486381,tertiary,Phố Xuân Đỗ - Long Biên,Phố Xuân Đỗ,Xuân Đỗ,
w28486382,28486382,residential,,,,
w28486384,28486384,residential,Ngõ 97 Phố Xuân Đỗ - Long Biên,Ngõ 97 Phố Xuân Đỗ,Xuân Đỗ,
w28486390,28486390,service,,,,
w28486418,28486418,residential,Ngõ 691 Đường Bát Khối - Long Biên,Ngõ 691 Đường Bát Khối,Bát Khối,Ngõ Hạnh Phúc
w28486422,28486422,primary_link,,,,
w28486430,28486430,residential,Đường Bát Khối - Long Biên,Đường Bát Khối,Bát Khối,
w28486436,28486436,primary_link,,,,
w28486460,28486460,residential,,,,
w28486464,28486464,residential,,,,
w28486496,28486496,primary_link,,,,
w28486515,28486515,secondary,Đường Thạch Bàn - Long Biên,Đường Thạch Bàn,Thạch Bàn,
w28486545,28486545,service,,,,
w28486570,28486570,tertiary,Phố Sài Đồng - Phúc Lợi,Phố Sài Đồng,Sài Đồng,
w28486580,28486580,residential,Ngõ 64 Phố Sài Đồng - Phúc Lợi,Ngõ 64 Phố Sài Đồng,Sài Đồng,
w28486590,28486590,secondary,Đường Thạch Bàn - Long Biên,Đường Thạch Bàn,Thạch Bàn,
w28486643,28486643,service,,,,
w28486645,28486645,residential,Ngõ 94 Phố Vũ Xuân Thiều - Phúc Lợi,Ngõ 94 Phố Vũ Xuân Thiều,Vũ Xuân Thiều,
w28486647,28486647,service,,,,
w28486660,28486660,residential,Ngõ 62 Phố Tân Thuỵ - Phúc Lợi,Ngõ 62 Phố Tân Thuỵ,Tân Thuỵ,
w28486673,28486673,tertiary,Phố Hoàng Thế Thiện - Phúc Lợi,Phố Hoàng Thế Thiện,Hoàng Thế Thiện,
w28489628,28489628,residential,Phố Tình Quang - Việt Hưng,Phố Tình Quang,Tình Quang,
w28489630,28489630,residential,,,,
w28489639,28489639,residential,,,,
w28489642,28489642,residential,,,,
w28489665,28489665,residential,,,,
w28489667,28489667,residential,,,,
w28489682,28489682,residential,,,,
w28489685,28489685,residential,,,,
w28489686,28489686,residential,,,,
w28489696,28489696,secondary_link,,,,
w28489701,28489701,residential,Ngõ 1 Phố Kẻ Tạnh - Việt Hưng,Ngõ 1 Phố Kẻ Tạnh,Kẻ Tạnh,
w28489706,28489706,residential,,,,
w28489709,28489709,residential,,,,
w28489735,28489735,residential,Phố Quán Tình - Việt Hưng,Phố Quán Tình,Quán Tình,
w28489754,28489754,tertiary,Phố Đặng Vũ Hỷ - Việt Hưng,Phố Đặng Vũ Hỷ,Đặng Vũ Hỷ,
w28690076,28690076,tertiary,Đường Hồng Hà - Hồng Hà,Đường Hồng Hà,Hồng Hà,
w28844248,28844248,tertiary,Đường Xuân La - Tây Hồ,Đường Xuân La,Xuân La,
w28844273,28844273,residential,"Phố Linh Lang - Giảng Võ, Ngọc Hà",Phố Linh Lang,Linh Lang,
w28844274,28844274,tertiary,"Phố Phan Kế Bính - Giảng Võ, Ngọc Hà",Phố Phan Kế Bính,Phan Kế Bính,
w28844275,28844275,residential,Phố Võng Thị - Tây Hồ,Phố Võng Thị,Võng Thị,
w28844277,28844277,residential,Ngõ 282 Đường Lạc Long Quân - Tây Hồ,Ngõ 282 Đường Lạc Long Quân,Lạc Long Quân,
w28844278,28844278,residential,Ngõ 218 Đường Lạc Long Quân - Tây Hồ,Ngõ 218 Đường Lạc Long Quân,Lạc Long Quân,
w28844280,28844280,residential,Phố Vũ Tuấn Chiêu - Tây Hồ,Phố Vũ Tuấn Chiêu,Vũ Tuấn Chiêu,
w28844282,28844282,residential,Ngõ 284 Đường Thuỵ Khuê - Tây Hồ,Ngõ 284 Đường Thuỵ Khuê,Thuỵ Khuê,
w28844286,28844286,service,Ngõ 234 Đường Thuỵ Khuê - Tây Hồ,Ngõ 234 Đường Thuỵ Khuê,Thuỵ Khuê,
w28844287,28844287,residential,Ngõ 152 Thuỵ Khuê - Tây Hồ,Ngõ 152 Thuỵ Khuê,Thuỵ Khuê,
w28844288,28844288,residential,Ngõ 128 Đường Thuỵ Khuê - Tây Hồ,Ngõ 128 Đường Thuỵ Khuê,Thuỵ Khuê,
w28846405,28846405,residential,Phố Hàng Nón - Hoàn Kiếm,Phố Hàng Nón,Hàng Nón,Rue des Chapeaux
w28846991,28846991,residential,Phố Trúc Bạch - Ba Đình,Phố Trúc Bạch,Trúc Bạch,
w28864369,28864369,residential,Phố Hoả Lò - Cửa Nam,Phố Hoả Lò,Hoả Lò,Rue de la Prison
w28864372,28864372,residential,Phố Dã Tượng - Cửa Nam,Phố Dã Tượng,Dã Tượng,Rue Lambert
w28869493,28869493,residential,,,,
w28869504,28869504,residential,Phố Nguyễn Xí - Hoàn Kiếm,Phố Nguyễn Xí,Nguyễn Xí,Rue Boissière
w28912784,28912784,residential,Ngõ Cầu Gỗ - Hoàn Kiếm,Ngõ Cầu Gỗ,Cầu Gỗ,"Phố Cầu Gỗ, Phố Cao Bá Nha"
w28912793,28912793,residential,Ngõ Hội Vũ - Hoàn Kiếm,Ngõ Hội Vũ,Hội Vũ,"Ruelle Hoi Vu, Phố Hội Vũ"
w28913112,28913112,residential,"Phố Đỗ Hành - Hai Bà Trưng, Văn Miếu - Quốc Tử Giám",Phố Đỗ Hành,Đỗ Hành,
w28913122,28913122,residential,"Phố Vũ Hữu Lợi - Hai Bà Trưng, Văn Miếu - Quốc Tử Giám",Phố Vũ Hữu Lợi,Vũ Hữu Lợi,Phố Vũ Lợi
w28913675,28913675,service,Ngõ 1 Phố Khâm Thiên - Văn Miếu - Quốc Tử Giám,Ngõ 1 Phố Khâm Thiên,Khâm Thiên,
w28913683,28913683,tertiary,Phố Khương Trung - Khương Đình,Phố Khương Trung,Khương Trung,Ngõ Khương Trung
w28913684,28913684,residential,Ngõ 207 Phố Bùi Xương Trạch - Khương Đình,Ngõ 207 Phố Bùi Xương Trạch,Bùi Xương Trạch,
w28913685,28913685,residential,Ngõ 29/70 Phố Khương Hạ - Khương Đình,Ngõ 29/70 Phố Khương Hạ,Khương Hạ,
w28913695,28913695,secondary,Đường Khương Đình - Khương Đình,Đường Khương Đình,Khương Đình,
w28913698,28913698,residential,Phố Hoàng Văn Thái - Phương Liệt,Phố Hoàng Văn Thái,Hoàng Văn Thái,
w28913700,28913700,residential,Ngõ 164 Phố Vương Thừa Vũ - Khương Đình,Ngõ 164 Phố Vương Thừa Vũ,Vương Thừa Vũ,
w28913702,28913702,service,Ngõ 146 Phố Vương Thừa Vũ - Khương Đình,Ngõ 146 Phố Vương Thừa Vũ,Vương Thừa Vũ,
w28913703,28913703,residential,Ngõ 211 Phố Khương Trung - Phương Liệt,Ngõ 211 Phố Khương Trung,Khương Trung,
w28913767,28913767,service,Ngõ 282 Đường Khương Đình - Khương Đình,Ngõ 282 Đường Khương Đình,Khương Đình,
w28913769,28913769,service,Ngõ 236 Đường Khương Đình - Khương Đình,Ngõ 236 Đường Khương Đình,Khương Đình,
w28914253,28914253,residential,Ngõ 74 Phố Nguyễn Thị Định - Yên Hoà,Ngõ 74 Phố Nguyễn Thị Định,Nguyễn Thị Định,
w28920237,28920237,primary,Phố Minh Khai - Vĩnh Tuy,Phố Minh Khai,Minh Khai,Phố Mai Động
w28920292,28920292,residential,Ngõ 19 Phố Lạc Trung - Vĩnh Tuy,Ngõ 19 Phố Lạc Trung,Lạc Trung,
w28920294,28920294,residential,Phố Quỳnh Mai - Bạch Mai,Phố Quỳnh Mai,Quỳnh Mai,
w28920295,28920295,residential,Phố 8 Tháng 3 - Bạch Mai,Phố 8 Tháng 3,8 Tháng 3,
